scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-3.524407386779785,-2.878296375274658,3.0487775802612305e-05,-2.420382022857666,-7.619500160217285,1.239776611328125e-05,518.142822265625,68.56729125976562,5.424022674560547e-06,0.39118337631225586,0.1147925853729248,8.314847946166992e-06
1,-3.4173078536987305,-3.1195950508117676,2.911686897277832e-05,-2.5544228553771973,-7.444512367248535,1.2218952178955078e-05,517.6917114257812,68.08280181884766,9.924173355102539e-06,0.4302330017089844,0.45874881744384766,8.64267349243164e-06
2,-3.28085994720459,-3.0942540168762207,2.6971101760864258e-05,-2.4422683715820312,-7.147371292114258,1.3232231140136719e-05,518.27978515625,67.9800796508789,3.725290298461914e-06,0.6610548496246338,0.9536154270172119,7.271766662597656e-06
3,-3.1399388313293457,-3.0998339653015137,2.5659799575805664e-05,-2.770051956176758,-7.918745040893555,1.004338264465332e-05,518.216552734375,67.85631561279297,5.8710575103759766e-06,0.3361806869506836,1.1704039573669434,1.2099742889404297e-05
4,-3.014470100402832,-3.0149178504943848,3.170967102050781e-05,-2.454944610595703,-7.738246917724609,1.195073127746582e-05,518.1901245117188,67.85507202148438,3.5762786865234375e-06,0.28571414947509766,1.265099048614502,1.1414289474487305e-05
5,-3.5389184951782227,-3.3554043769836426,2.7835369110107422e-05,-2.494938373565674,-7.437135696411133,1.2785196304321289e-05,518.0272827148438,67.97796630859375,5.125999450683594e-06,0.22062897682189941,0.8287556171417236,1.055002212524414e-05
6,-2.993974208831787,-3.3157835006713867,3.4362077713012695e-05,-2.3059630393981934,-7.155536651611328,1.6301870346069336e-05,518.5262451171875,68.52366638183594,4.023313522338867e-06,0.38411712646484375,0.675940752029419,1.1652708053588867e-05
7,-3.075252056121826,-3.4197821617126465,2.9772520065307617e-05,-2.6489953994750977,-7.447477340698242,1.4513731002807617e-05,-0.2844700813293457,-2.110917568206787,3.844499588012695e-06,0.3185923099517822,0.684222936630249,1.049041748046875e-05
8,-3.18727970123291,-3.3082194328308105,2.7388334274291992e-05,-2.347841739654541,-7.571187973022461,1.4036893844604492e-05,518.0753784179688,68.41477966308594,4.738569259643555e-06,0.4547238349914551,0.5804822444915771,9.626150131225586e-06
9,-3.293455123901367,-3.3781023025512695,2.6524066925048828e-05,-2.2711801528930664,-7.5394439697265625,1.3589859008789062e-05,518.1504516601562,68.22930145263672,4.112720489501953e-06,0.7640621662139893,0.6499149799346924,9.179115295410156e-06
10,-3.111726760864258,-3.438873291015625,2.4259090423583984e-05,-2.9317235946655273,-7.624244689941406,1.1533498764038086e-05,517.7323608398438,68.39727783203125,4.559755325317383e-06,0.6000378131866455,0.7767012119293213,1.0877847671508789e-05
