scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-3.3382339477539062,-2.1074113845825195,3.94284725189209e-05,-2.879694938659668,-7.486139297485352,1.1712312698364258e-05,0.5795397758483887,-2.0171961784362793,3.904104232788086e-06,357.1908264160156,149.4638214111328,8.031725883483887e-05
1,-3.2384915351867676,-2.550734043121338,3.361701965332031e-05,-2.9138097763061523,-7.5262908935546875,1.1414289474487305e-05,355.58221435546875,133.09632873535156,4.738569259643555e-06,357.0640869140625,149.6532745361328,0.00016692280769348145
2,-3.427064895629883,-2.5222392082214355,3.311038017272949e-05,-2.7313923835754395,-7.530106544494629,1.1324882507324219e-05,0.4272019863128662,-2.054419994354248,3.7848949432373047e-06,356.62982177734375,154.82740783691406,1.8596649169921875e-05
3,-3.412583351135254,-2.660580635070801,3.185868263244629e-05,-2.7243804931640625,-7.5662841796875,1.0728836059570312e-05,0.42942261695861816,-2.24953556060791,3.546476364135742e-06,356.72119140625,154.84178161621094,3.394484519958496e-05
4,-4.027800559997559,-2.778313159942627,2.2679567337036133e-05,-2.6016721725463867,-7.670793533325195,1.0341405868530273e-05,0.4346456527709961,-2.328457832336426,3.129243850708008e-06,357.357177734375,149.96142578125,1.6897916793823242e-05
5,-3.59153413772583,-2.7610907554626465,2.5331974029541016e-05,-2.370328426361084,-7.506669044494629,1.239776611328125e-05,0.36922526359558105,-2.4121456146240234,3.844499588012695e-06,357.16717529296875,149.8262481689453,6.181001663208008e-05
6,-3.872074604034424,-2.835550308227539,2.434849739074707e-05,-2.609231472015381,-7.558483123779297,1.1473894119262695e-05,0.47234272956848145,-2.4134459495544434,3.3974647521972656e-06,357.1578063964844,149.87974548339844,8.401274681091309e-05
7,-3.1948704719543457,-2.702946662902832,3.5315752029418945e-05,-2.8761119842529297,-7.442112922668457,1.284480094909668e-05,0.5410265922546387,-1.878065586090088,4.1425228118896484e-06,356.6458740234375,154.4066925048828,2.7626752853393555e-05
8,-2.5104551315307617,-2.4744114875793457,4.741549491882324e-05,-2.5715928077697754,-7.06345272064209,1.4871358871459961e-05,0.34716272354125977,-1.9890766143798828,4.5299530029296875e-06,357.0356750488281,149.78378295898438,3.1113624572753906e-05
9,-2.7632460594177246,-2.4696969985961914,4.1425228118896484e-05,-2.7084245681762695,-7.128571510314941,1.2934207916259766e-05,0.4817023277282715,-2.0219287872314453,3.7848949432373047e-06,356.60791015625,154.37261962890625,2.1249055862426758e-05
10,-3.1392626762390137,-2.5464401245117188,3.618001937866211e-05,-2.6726341247558594,-7.317718505859375,1.2129545211791992e-05,0.3618922233581543,-2.077791213989258,3.6954879760742188e-06,356.5066223144531,154.71554565429688,1.4603137969970703e-05
