scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,340.43804931640625,336.2472839355469,0.0003136098384857178,-3.3326148986816406,-7.65555477142334,9.119510650634766e-06,1.0163383483886719,-1.533597469329834,3.069639205932617e-06,0.19118428230285645,1.0361719131469727,1.195073127746582e-05
1,340.6375732421875,336.785888671875,0.002370685338973999,-3.2262911796569824,-7.317323684692383,8.851289749145508e-06,0.8086497783660889,-1.4801673889160156,3.0994415283203125e-06,0.47716832160949707,1.2312159538269043,1.1056661605834961e-05
2,341.0199890136719,336.8403015136719,0.0002624690532684326,-3.2165279388427734,-7.614215850830078,9.506940841674805e-06,1.0041589736938477,-1.5006747245788574,3.337860107421875e-06,0.16901612281799316,0.9571809768676758,1.1771917343139648e-05
3,341.8730773925781,337.98828125,0.000988006591796875,-3.415135383605957,-7.4862823486328125,8.493661880493164e-06,1.050612449645996,-1.6687207221984863,3.0100345611572266e-06,0.28975534439086914,0.9832804203033447,1.0728836059570312e-05
4,342.9911193847656,338.2242431640625,0.0017732679843902588,-3.574375629425049,-7.626059532165527,6.377696990966797e-06,343.01373291015625,342.61767578125,2.682209014892578e-06,0.2256007194519043,0.9017291069030762,7.12275505065918e-06
5,342.0662536621094,338.15631103515625,0.0020281970500946045,-3.214837074279785,-7.0793561935424805,8.046627044677734e-06,0.7195100784301758,-2.06425142288208,2.473592758178711e-06,0.5098264217376709,0.8804209232330322,7.361173629760742e-06
6,342.0543518066406,338.6546325683594,0.011485248804092407,-3.170722484588623,-7.3562822341918945,8.106231689453125e-06,342.79205322265625,343.1455078125,8.761882781982422e-06,343.0816345214844,340.4027404785156,9.745359420776367e-06
7,341.9505615234375,338.3731689453125,0.0021803081035614014,-3.0391883850097656,-7.197685241699219,8.732080459594727e-06,0.9540936946868896,-1.5430779457092285,2.8312206268310547e-06,0.4813878536224365,0.9287230968475342,8.64267349243164e-06
8,341.8036804199219,338.6268310546875,0.00015032291412353516,-3.084456443786621,-7.460230827331543,7.361173629760742e-06,0.5778868198394775,-2.2039709091186523,2.205371856689453e-06,0.5279347896575928,1.09354567527771,9.894371032714844e-06
9,341.9058532714844,338.9527282714844,9.196996688842773e-05,-2.5124969482421875,-7.2687530517578125,7.361173629760742e-06,0.5094037055969238,-1.7933940887451172,2.652406692504883e-06,0.4678804874420166,0.916914701461792,8.463859558105469e-06
10,342.7422790527344,338.94512939453125,0.00011652708053588867,-2.6478538513183594,-7.003634452819824,1.0639429092407227e-05,0.7197554111480713,-1.841904640197754,3.2186508178710938e-06,0.22579693794250488,0.6801965236663818,7.62939453125e-06
