scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-3.807924270629883,-2.2696475982666016,2.6553869247436523e-05,-2.6519622802734375,-6.862151145935059,1.284480094909668e-05,0.5421383380889893,-2.1633548736572266,4.082918167114258e-06,0.4611330032348633,0.7241523265838623,1.4871358871459961e-05
1,-3.4536242485046387,-1.9182095527648926,3.4868717193603516e-05,-3.1244544982910156,-6.870570182800293,1.2755393981933594e-05,0.8765628337860107,-1.5342955589294434,4.5299530029296875e-06,0.1866288185119629,0.556257963180542,1.3321638107299805e-05
2,-3.325985908508301,-1.8821511268615723,3.567337989807129e-05,-3.103423595428467,-6.933901786804199,1.1771917343139648e-05,0.7985084056854248,-1.6072564125061035,4.5299530029296875e-06,0.15762686729431152,0.6805596351623535,1.424551010131836e-05
3,-3.2821097373962402,-1.8958258628845215,4.217028617858887e-05,-2.7434844970703125,-6.82321834564209,1.3887882232666016e-05,0.8179619312286377,-1.76373291015625,5.632638931274414e-06,0.1438446044921875,0.5815463066101074,1.4036893844604492e-05
4,-3.284393310546875,-2.169517993927002,3.364682197570801e-05,-2.894656181335449,-7.197518348693848,1.3083219528198242e-05,0.5455701351165771,-2.277708053588867,4.231929779052734e-06,0.27469635009765625,0.860590934753418,1.6361474990844727e-05
5,-3.3963961601257324,-2.3054752349853516,3.0040740966796875e-05,-3.0134782791137695,-7.5073137283325195,1.2129545211791992e-05,0.640561580657959,-2.274529457092285,3.5762786865234375e-06,0.1593618392944336,0.658454179763794,1.5556812286376953e-05
6,-3.608886241912842,-1.887178897857666,3.781914710998535e-05,-2.722899913787842,-7.1780242919921875,1.3262033462524414e-05,0.5620884895324707,-2.1265997886657715,5.0067901611328125e-06,0.47444629669189453,0.9303145408630371,1.5854835510253906e-05
7,-2.6236066818237305,-1.7233810424804688,4.455447196960449e-05,-3.0469846725463867,-6.962109565734863,1.2695789337158203e-05,0.7496500015258789,-2.1008920669555664,4.26173210144043e-06,0.11781573295593262,0.9988799095153809,1.0460615158081055e-05
8,-3.1014933586120605,-1.6792798042297363,4.0858983993530273e-05,-2.6219258308410645,-6.580473899841309,1.3917684555053711e-05,0.866100549697876,-1.9177460670471191,4.738569259643555e-06,0.2549886703491211,0.6282064914703369,1.1175870895385742e-05
9,-2.99798583984375,-1.7938570976257324,4.595518112182617e-05,-2.5492334365844727,-6.77194881439209,1.4841556549072266e-05,0.7487075328826904,-1.8397750854492188,5.066394805908203e-06,0.21501517295837402,0.5199277400970459,1.1563301086425781e-05
