scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,729.5300903320312,102.4979248046875,0.0005955100059509277,-2.6001334190368652,-7.551357269287109,1.2159347534179688e-05,722.9091796875,102.94306945800781,4.947185516357422e-05,0.21839594841003418,1.330906629562378,1.3023614883422852e-05
1,729.5724487304688,103.24911499023438,0.00035774707794189453,-2.264286518096924,-6.929337501525879,1.761317253112793e-05,723.0401000976562,103.08582305908203,1.9729137420654297e-05,0.47061848640441895,1.3563714027404785,1.5676021575927734e-05
2,729.3707275390625,103.12242126464844,0.000502854585647583,-2.326788902282715,-7.530290603637695,1.2516975402832031e-05,722.9312744140625,103.18846893310547,3.0666589736938477e-05,0.3651142120361328,1.353351354598999,1.1920928955078125e-05
3,729.3955688476562,103.13438415527344,0.00042438507080078125,-2.564694404602051,-7.7274580001831055,1.0132789611816406e-05,723.0101928710938,103.31487274169922,2.238154411315918e-05,0.24346566200256348,1.3105182647705078,9.5367431640625e-06
4,729.3126831054688,102.96324157714844,0.0005128681659698486,-2.326596736907959,-7.639678001403809,1.3142824172973633e-05,722.875732421875,103.3326187133789,2.5987625122070312e-05,0.06442570686340332,0.9915387630462646,1.093745231628418e-05
5,729.2689208984375,103.06066131591797,0.000414043664932251,-2.4439878463745117,-7.413291931152344,1.4722347259521484e-05,722.9108276367188,103.38435363769531,2.0503997802734375e-05,0.059883832931518555,1.0464537143707275,1.1563301086425781e-05
6,729.1559448242188,102.80960845947266,0.0006701946258544922,-2.3321585655212402,-6.952594757080078,1.7642974853515625e-05,722.8394775390625,103.36381530761719,3.4868717193603516e-05,0.31200504302978516,0.6850903034210205,1.2278556823730469e-05
7,729.3871459960938,103.1976089477539,0.00028949975967407227,-2.4798269271850586,-7.138840675354004,1.3679265975952148e-05,723.0159912109375,103.29498291015625,1.290440559387207e-05,0.2900698184967041,0.6879081726074219,9.47713851928711e-06
8,729.3960571289062,103.05628204345703,0.0003381073474884033,-2.493217945098877,-7.448217391967773,1.3768672943115234e-05,723.0221557617188,103.34661102294922,1.4424324035644531e-05,0.2832784652709961,0.7769339084625244,1.1205673217773438e-05
9,729.3873901367188,103.17367553710938,0.00031304359436035156,-2.4939141273498535,-7.540289878845215,1.3142824172973633e-05,723.1124267578125,103.3420639038086,1.3977289199829102e-05,0.15753841400146484,0.7682621479034424,1.0341405868530273e-05
10,729.2469482421875,102.85567474365234,0.0004354417324066162,-2.651249408721924,-7.505939483642578,1.3113021850585938e-05,723.0523681640625,103.33995056152344,2.6345252990722656e-05,-0.03653097152709961,0.883798360824585,1.0192394256591797e-05
