scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,341.0570068359375,103.4557876586914,2.9921531677246094e-05,-2.865793228149414,-7.35420036315918,9.804964065551758e-06,-0.0015740394592285156,-1.0864653587341309,3.3974647521972656e-06,0.5896279811859131,0.9726376533508301,1.1682510375976562e-05
1,341.076171875,102.93917083740234,9.98079776763916e-05,340.3583068847656,108.26343536376953,2.0742416381835938e-05,337.01507568359375,106.9692611694336,8.702278137207031e-06,340.9368896484375,116.3811264038086,2.8431415557861328e-05
2,341.1485900878906,102.85653686523438,0.0007155537605285645,340.3902282714844,108.05274963378906,0.00026237964630126953,336.0205078125,103.59896850585938,0.0002021491527557373,340.7406311035156,116.06083679199219,0.000527113676071167
3,341.1475524902344,102.65778350830078,0.00030562281608581543,340.741943359375,107.91496276855469,7.942318916320801e-05,336.3580017089844,103.76764678955078,5.173683166503906e-05,340.7642517089844,116.17732238769531,0.00010919570922851562
4,341.4917297363281,102.40541076660156,0.00018072128295898438,340.9142150878906,107.83646392822266,5.257129669189453e-05,336.6755065917969,103.62105560302734,2.968311309814453e-05,340.5922546386719,116.38188934326172,7.480382919311523e-05
5,341.43316650390625,103.26220703125,4.45246696472168e-05,-2.7301220893859863,-8.048322677612305,8.64267349243164e-06,336.4896240234375,104.15233612060547,2.771615982055664e-06,0.3723278045654297,0.6996266841888428,8.52346420288086e-06
6,-3.196552276611328,-2.9406189918518066,2.2470951080322266e-05,-2.7361245155334473,-8.12868595123291,9.119510650634766e-06,0.3372461795806885,-1.9237895011901855,2.4437904357910156e-06,0.37358927726745605,0.9131877422332764,1.0520219802856445e-05
7,340.65679931640625,101.1435775756836,0.0036123991012573242,341.19342041015625,106.51232147216797,0.0004490017890930176,335.83184814453125,103.35132598876953,0.0022292137145996094,339.93914794921875,115.45207977294922,0.0007176101207733154
8,340.923828125,100.9713134765625,0.005816549062728882,341.4526672363281,106.33575439453125,0.0010170340538024902,335.9704895019531,103.57675170898438,0.0032872259616851807,339.7443542480469,115.7152099609375,0.0034247636795043945
9,340.88140869140625,100.86640930175781,0.004224002361297607,341.3700256347656,106.61810302734375,0.0004493594169616699,335.9230041503906,103.4944839477539,0.00190657377243042,339.5154113769531,115.79655456542969,0.0029308199882507324
10,341.5809020996094,101.37796020507812,0.00015842914581298828,342.9013977050781,104.73698425292969,1.4662742614746094e-05,336.5599365234375,103.42169952392578,1.710653305053711e-05,340.305908203125,116.56360626220703,2.9295682907104492e-05
11,341.4625549316406,101.3217544555664,0.00033593177795410156,342.90557861328125,104.75801849365234,3.218650817871094e-05,336.42132568359375,103.25558471679688,4.9561262130737305e-05,340.2808532714844,116.60861206054688,9.053945541381836e-05
