scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-3.6109704971313477,-3.0405545234680176,2.1725893020629883e-05,-2.4078922271728516,-7.574521064758301,1.0371208190917969e-05,0.3336753845214844,-2.0816893577575684,2.8312206268310547e-06,0.5506134033203125,0.673980712890625,1.195073127746582e-05
1,-3.8042917251586914,-2.9174938201904297,2.2411346435546875e-05,-2.656803607940674,-7.689435005187988,1.0818243026733398e-05,0.23781490325927734,-2.1288819313049316,2.8312206268310547e-06,0.7473287582397461,0.9018983840942383,1.138448715209961e-05
2,-3.4942893981933594,-3.0023674964904785,2.8848648071289062e-05,-2.458918571472168,-7.533882141113281,1.2934207916259766e-05,0.10790753364562988,-2.0143957138061523,3.6656856536865234e-06,0.4355025291442871,0.7595760822296143,1.0967254638671875e-05
3,-3.8395743370056152,-3.1218385696411133,2.0951032638549805e-05,-2.9646081924438477,-7.9443464279174805,9.417533874511719e-06,0.263622522354126,-2.105865955352783,2.5331974029541016e-06,0.4830780029296875,0.6994550228118896,1.1265277862548828e-05
4,-3.5364818572998047,-3.1294126510620117,2.1576881408691406e-05,-2.9744443893432617,-7.993636131286621,8.493661880493164e-06,0.18943476676940918,-1.8006706237792969,2.4437904357910156e-06,0.31802797317504883,0.8482005596160889,1.0520219802856445e-05
5,-3.3301405906677246,-3.1330485343933105,2.16066837310791e-05,-2.6110668182373047,-7.838674545288086,1.0102987289428711e-05,0.023530244827270508,-1.8594446182250977,3.0100345611572266e-06,0.5021970272064209,1.0183427333831787,9.715557098388672e-06
6,-3.3516039848327637,-2.864800453186035,2.4199485778808594e-05,-2.853449821472168,-7.937812805175781,1.0073184967041016e-05,0.23769307136535645,-1.9447927474975586,2.8908252716064453e-06,0.6638894081115723,1.1089599132537842,1.4543533325195312e-05
7,-2.7908172607421875,-3.1506800651550293,2.3484230041503906e-05,-2.4910788536071777,-7.668736457824707,1.0728836059570312e-05,0.20444774627685547,-2.076240062713623,2.7120113372802734e-06,0.4271659851074219,1.1071555614471436,1.0579824447631836e-05
8,-3.3456177711486816,-2.7382864952087402,2.2143125534057617e-05,-2.906902313232422,-8.345973014831543,8.493661880493164e-06,0.044648170471191406,-1.3381314277648926,2.5331974029541016e-06,0.5292184352874756,1.1398279666900635,1.2248754501342773e-05
9,-3.3856277465820312,-2.9822206497192383,1.7195940017700195e-05,-2.3190526962280273,-8.060698509216309,7.68899917602539e-06,0.1256399154663086,-2.0359182357788086,2.2351741790771484e-06,0.4663882255554199,0.6955156326293945,7.62939453125e-06
