scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-1.3176512718200684,-0.5140194892883301,4.3392181396484375e-05,-1.7639989852905273,-6.372443199157715,2.8818845748901367e-05,-2.654634475708008,-1.1469860076904297,2.7388334274291992e-05,1.2471356391906738,1.677642822265625,4.807114601135254e-05
1,-1.3038969039916992,-0.5063076019287109,4.056096076965332e-05,-1.6811256408691406,-6.238042831420898,2.7865171432495117e-05,-2.5747671127319336,-1.312680721282959,2.765655517578125e-05,1.1557154655456543,1.7873094081878662,4.6759843826293945e-05
2,-1.4476137161254883,-0.6865382194519043,3.2782554626464844e-05,-1.768376350402832,-6.420071601867676,2.110004425048828e-05,-2.522620677947998,-1.5102272033691406,1.9997358322143555e-05,1.2542762756347656,1.7737500667572021,3.75211238861084e-05
3,-1.384169101715088,-0.5778512954711914,3.331899642944336e-05,-1.8382453918457031,-6.379400253295898,2.0056962966918945e-05,-2.526650905609131,-1.5360445976257324,1.9341707229614258e-05,1.2067456245422363,1.7214734554290771,3.55839729309082e-05
4,-1.387040138244629,-0.6851725578308105,3.555417060852051e-05,-1.7595553398132324,-6.356760025024414,2.2292137145996094e-05,-2.589475631713867,-1.575716495513916,2.0265579223632812e-05,1.150970458984375,1.823406457901001,3.8176774978637695e-05
5,-1.0587739944458008,-0.5871729850769043,4.938244819641113e-05,-1.640455722808838,-6.1093854904174805,3.2007694244384766e-05,-2.6348938941955566,-1.4698238372802734,2.9772520065307617e-05,1.1667401790618896,1.838343858718872,5.564093589782715e-05
6,-1.1742620468139648,-0.2605733871459961,6.136298179626465e-05,-1.9316539764404297,-6.191806793212891,3.769993782043457e-05,-2.528506278991699,-1.5030817985534668,2.8848648071289062e-05,1.343632459640503,1.5544302463531494,5.650520324707031e-05
7,-1.1005229949951172,-0.17228078842163086,6.780028343200684e-05,-1.958834171295166,-6.147748947143555,3.966689109802246e-05,-2.454131603240967,-1.4553885459899902,3.2007694244384766e-05,1.268341302871704,1.5076608657836914,6.1005353927612305e-05
8,-1.1796541213989258,-0.3460884094238281,6.362795829772949e-05,-1.785627841949463,-6.289173126220703,3.600120544433594e-05,-2.449087619781494,-1.3844575881958008,2.8014183044433594e-05,1.1786530017852783,1.5296101570129395,5.266070365905762e-05
9,-1.2347755432128906,-0.3107452392578125,6.41942024230957e-05,-1.911214828491211,-6.53408145904541,3.6150217056274414e-05,-2.5731701850891113,-1.5529799461364746,2.9385089874267578e-05,1.0635261535644531,1.5344815254211426,5.1528215408325195e-05
