scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,508.8192138671875,83.73933410644531,0.0011039972305297852,505.9478454589844,86.08647918701172,0.0003001689910888672,502.6711120605469,82.1089096069336,0.0038171708583831787,0.36985278129577637,0.8890275955200195,1.0788440704345703e-05
1,508.2086486816406,79.65447998046875,0.0017593801021575928,506.0345764160156,86.07275390625,0.0007036030292510986,502.6903381347656,82.14271545410156,0.0064379870891571045,0.6166918277740479,0.8117372989654541,1.3202428817749023e-05
2,508.9395446777344,83.42882537841797,0.0022035837173461914,506.0244445800781,86.2037353515625,0.0009065568447113037,502.6708679199219,82.28318786621094,0.008784294128417969,0.5634922981262207,0.9112546443939209,1.1652708053588867e-05
3,508.9676513671875,83.50316619873047,0.0017139315605163574,506.06536865234375,86.15716552734375,0.0006364583969116211,502.6562194824219,82.23624420166016,0.006281435489654541,0.6130082607269287,1.0163094997406006,1.2040138244628906e-05
4,508.93212890625,83.6017074584961,0.0015183985233306885,505.9507751464844,86.19992065429688,0.0004787147045135498,502.6677551269531,82.16419982910156,0.005479156970977783,0.5060677528381348,0.8191499710083008,1.1354684829711914e-05
5,508.9672546386719,83.5943832397461,0.0013816654682159424,505.9771728515625,86.21124267578125,0.000459134578704834,502.71978759765625,82.24051666259766,0.005222737789154053,0.18366479873657227,0.4795083999633789,1.1742115020751953e-05
6,509.13580322265625,83.60394287109375,0.0015766620635986328,506.0193786621094,86.25091552734375,0.0006075501441955566,502.759521484375,82.23636627197266,0.006320446729660034,0.06226921081542969,0.1976029872894287,1.0788440704345703e-05
7,509.0125732421875,83.51197814941406,0.0018087029457092285,506.0297546386719,86.32272338867188,0.0006898343563079834,502.74359130859375,82.27740478515625,0.006932705640792847,0.25292301177978516,0.997366189956665,1.2725591659545898e-05
8,509.1126403808594,83.32530212402344,0.001962721347808838,506.176025390625,86.28121185302734,0.0009333491325378418,502.71783447265625,82.15038299560547,0.007649123668670654,0.036997079849243164,0.8133993148803711,1.1771917343139648e-05
9,509.0578308105469,83.154296875,0.0024418532848358154,506.1817932128906,86.26414489746094,0.001129239797592163,502.61260986328125,82.21336364746094,0.009656459093093872,0.2483065128326416,0.6166989803314209,8.821487426757812e-06
10,509.0635070800781,82.92030334472656,0.0030502676963806152,506.2715148925781,86.29869842529297,0.0017937719821929932,502.5388488769531,82.23136901855469,0.013890296220779419,0.450573205947876,0.6843416690826416,1.0341405868530273e-05
11,508.9952087402344,83.03482055664062,0.0027064383029937744,506.26220703125,86.26211547851562,0.0015663206577301025,502.5721130371094,82.3462905883789,0.011777669191360474,0.2159559726715088,0.7574541568756104,1.0907649993896484e-05
