scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-3.2417378425598145,-1.997410774230957,3.6388635635375977e-05,-2.7397332191467285,-7.072615623474121,1.4871358871459961e-05,0.8395786285400391,-1.9797015190124512,4.857778549194336e-06,0.2760922908782959,0.6756453514099121,1.5854835510253906e-05
1,-3.4223952293395996,-2.2206854820251465,3.403425216674805e-05,-2.6060571670532227,-6.897388458251953,1.4483928680419922e-05,0.7298488616943359,-2.0251684188842773,4.380941390991211e-06,0.43593740463256836,0.713428258895874,1.564621925354004e-05
2,-3.440218448638916,-2.4520516395568848,2.855062484741211e-05,-2.685760974884033,-6.775357246398926,1.093745231628418e-05,0.516639232635498,-2.262528419494629,3.4868717193603516e-06,0.48979640007019043,0.9557316303253174,1.1980533599853516e-05
3,-3.4395737648010254,-2.25368595123291,3.1828880310058594e-05,-2.6767754554748535,-6.816486358642578,1.4036893844604492e-05,0.6026785373687744,-1.7874970436096191,4.023313522338867e-06,0.4045870304107666,0.6220290660858154,1.4871358871459961e-05
4,-3.3231115341186523,-2.1717281341552734,3.382563591003418e-05,-2.642752170562744,-7.099941253662109,1.3381242752075195e-05,0.31599926948547363,-2.337958812713623,4.291534423828125e-06,0.36913585662841797,0.7193048000335693,1.1533498764038086e-05
5,-3.74459171295166,-2.4696426391601562,2.816319465637207e-05,-2.6922082901000977,-6.915628433227539,1.1324882507324219e-05,0.686133623123169,-1.984199047088623,3.7550926208496094e-06,0.553565263748169,1.0660593509674072,1.4036893844604492e-05
6,-3.874037742614746,-2.3015713691711426,2.8818845748901367e-05,-2.731349468231201,-7.002764701843262,1.1742115020751953e-05,0.7693901062011719,-2.1051154136657715,3.844499588012695e-06,0.40900397300720215,0.9155170917510986,1.52587890625e-05
7,-3.744877338409424,-2.256833553314209,2.7179718017578125e-05,-2.7105960845947266,-6.966460227966309,1.1771917343139648e-05,0.6526281833648682,-2.195667266845703,3.606081008911133e-06,0.4208109378814697,0.9705820083618164,1.1831521987915039e-05
8,-3.386056423187256,-2.0304384231567383,3.3229589462280273e-05,-2.991901397705078,-7.4178876876831055,1.4156103134155273e-05,0.722545862197876,-2.0916314125061035,4.0531158447265625e-06,0.4752767086029053,0.9072585105895996,1.665949821472168e-05
9,-3.526256561279297,-1.8586726188659668,3.001093864440918e-05,-2.9619297981262207,-7.400899887084961,1.2725591659545898e-05,0.789130687713623,-1.961751937866211,3.7848949432373047e-06,0.5239224433898926,1.0894386768341064,1.582503318786621e-05
10,-3.704561233520508,-1.7766642570495605,2.8014183044433594e-05,-3.0366368293762207,-7.336822509765625,1.189112663269043e-05,0.890735387802124,-1.903594970703125,3.635883331298828e-06,0.4518568515777588,0.8857026100158691,1.379847526550293e-05
