scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-0.8026437759399414,-0.46002912521362305,7.382035255432129e-05,-1.4934916496276855,-6.62888240814209,3.6776065826416016e-05,-2.102231025695801,-1.2764883041381836,3.075599670410156e-05,1.2850615978240967,1.1490850448608398,5.334615707397461e-05
1,-1.159618854522705,-0.3942122459411621,6.157159805297852e-05,-1.699638843536377,-6.833507537841797,2.7865171432495117e-05,-2.285836696624756,-1.1509041786193848,2.5033950805664062e-05,1.3147358894348145,1.231844186782837,4.398822784423828e-05
2,-1.523913860321045,-0.6198906898498535,5.263090133666992e-05,-1.8104825019836426,-6.830700874328613,2.2202730178833008e-05,-1.8801970481872559,-1.378587245941162,1.7583370208740234e-05,1.2393684387207031,1.3584744930267334,3.94284725189209e-05
3,-2.015157699584961,-0.8151993751525879,3.49581241607666e-05,-2.094392776489258,-6.947330474853516,1.6391277313232422e-05,-2.081562042236328,-1.629265308380127,1.3530254364013672e-05,1.3234217166900635,1.6782193183898926,3.5136938095092773e-05
4,-1.8304100036621094,-0.602592945098877,4.8041343688964844e-05,-1.9062232971191406,-6.887126922607422,2.154707908630371e-05,-1.9978790283203125,-1.4738264083862305,1.5854835510253906e-05,1.1271908283233643,1.4051523208618164,3.4421682357788086e-05
5,-1.6658616065979004,-0.4746866226196289,5.2034854888916016e-05,-1.8289966583251953,-6.952159881591797,2.4050474166870117e-05,-2.17277193069458,-1.4532628059387207,1.7523765563964844e-05,1.1859214305877686,1.1644926071166992,2.9742717742919922e-05
6,-1.5408215522766113,-0.5427665710449219,4.8100948333740234e-05,-1.8244318962097168,-6.867964744567871,2.1964311599731445e-05,-1.9682602882385254,-1.465357780456543,1.7344951629638672e-05,1.270275592803955,1.255788803100586,3.5136938095092773e-05
7,-1.6770672798156738,-0.8270044326782227,4.3332576751708984e-05,-2.1072678565979004,-6.9930524826049805,1.9282102584838867e-05,-1.8052139282226562,-1.3453021049499512,1.4692544937133789e-05,1.3604621887207031,1.4403965473175049,3.7044286727905273e-05
8,-1.700279712677002,-0.9221014976501465,4.3332576751708984e-05,-2.077348232269287,-6.973902702331543,1.9431114196777344e-05,-1.6448540687561035,-1.5139498710632324,1.3947486877441406e-05,1.2162492275238037,1.3701081275939941,3.6209821701049805e-05
9,-1.7990012168884277,-0.8312826156616211,4.32431697845459e-05,-1.8801636695861816,-6.821028709411621,2.130866050720215e-05,-1.6293959617614746,-1.5052103996276855,1.5407800674438477e-05,402.050537109375,387.7663269042969,6.031990051269531e-05
