scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-3.6604504585266113,-2.9769535064697266,2.8848648071289062e-05,-2.6860427856445312,-7.342353820800781,9.566545486450195e-06,0.40555882453918457,-2.522454261779785,3.1888484954833984e-06,0.2608909606933594,0.3376922607421875,7.957220077514648e-06
1,740.4217529296875,372.5798034667969,0.00023159384727478027,-2.723752021789551,-7.401586532592773,1.0132789611816406e-05,740.6253662109375,371.45599365234375,1.0699033737182617e-05,0.36826276779174805,0.38373804092407227,8.374452590942383e-06
2,740.6655883789062,372.996337890625,0.0004980266094207764,-2.6556482315063477,-7.114626884460449,1.0728836059570312e-05,740.8328247070312,371.6038513183594,2.7060508728027344e-05,740.4677734375,372.8563232421875,7.68899917602539e-06
3,740.992919921875,373.0714111328125,7.814168930053711e-05,-2.6744298934936523,-7.545459747314453,7.450580596923828e-06,741.2223510742188,371.8093566894531,5.632638931274414e-06,0.4322338104248047,1.0937490463256836,8.910894393920898e-06
4,-3.261272430419922,-2.973785400390625,2.703070640563965e-05,-2.8215160369873047,-7.646862983703613,8.493661880493164e-06,0.03128528594970703,-1.639479160308838,3.0100345611572266e-06,0.2961149215698242,0.9432697296142578,8.58306884765625e-06
5,-3.430650234222412,-3.1009912490844727,2.0444393157958984e-05,-2.7493343353271484,-7.686261177062988,6.943941116333008e-06,0.19316816329956055,-2.0232276916503906,2.652406692504883e-06,0.5536446571350098,0.9926550388336182,9.179115295410156e-06
6,-3.2060446739196777,-3.1810455322265625,3.0040740966796875e-05,-2.4572830200195312,-7.543178558349609,9.685754776000977e-06,-0.007010936737060547,-2.2918343544006348,3.248453140258789e-06,0.5575144290924072,0.9698021411895752,7.450580596923828e-06
7,-3.6190381050109863,-3.0642571449279785,2.5838613510131836e-05,-3.060819149017334,-7.693453788757324,9.03010368347168e-06,-0.08731555938720703,-1.4171676635742188,3.0100345611572266e-06,0.5545659065246582,1.1301727294921875,1.5139579772949219e-05
8,-3.697666645050049,-3.1277194023132324,2.205371856689453e-05,-3.067084789276123,-7.349545478820801,8.404254913330078e-06,-0.07066154479980469,-1.5621957778930664,3.069639205932617e-06,0.5283746719360352,0.9490876197814941,1.245737075805664e-05
9,-3.4475345611572266,-3.2256927490234375,2.384185791015625e-05,-2.9021735191345215,-7.569660186767578,7.897615432739258e-06,0.18748807907104492,-1.7603344917297363,2.9206275939941406e-06,0.46920013427734375,1.0582656860351562,1.1324882507324219e-05
10,-3.516660690307617,-3.0888466835021973,2.512335777282715e-05,-2.7960100173950195,-7.556490898132324,8.493661880493164e-06,0.11875534057617188,-1.8034653663635254,2.652406692504883e-06,0.23999857902526855,0.9934513568878174,8.314847946166992e-06
